,num1(100),num1(10),num1(1),num2(100),num2(10),num2(1),+/-
870,5,8,3,7,5,0,0
871,9,9,6,3,6,4,0
872,2,4,4,8,6,2,0
873,3,1,4,2,4,3,0
874,4,9,8,5,0,6,0
875,4,8,2,2,1,7,0
876,7,8,4,5,4,4,0
877,5,2,4,4,8,6,0
878,2,0,8,8,2,2,0
879,8,1,5,3,8,6,0
880,0,4,1,9,8,9,0
881,8,7,5,1,8,8,0
882,8,1,3,6,3,5,0
883,8,3,1,0,4,6,0
884,8,8,8,9,9,4,0
885,6,3,1,4,2,7,0
886,3,3,6,3,1,6,0
887,9,5,0,5,1,6,0
888,5,2,9,5,9,2,0
889,9,8,0,0,5,8,0
890,1,3,8,2,2,2,0
891,1,0,7,6,9,8,0
892,8,0,9,5,7,5,0
893,2,4,1,0,4,2,0
894,7,6,8,7,5,5,0
895,0,6,3,9,3,8,0
896,9,0,6,6,2,9,0
897,5,1,4,7,0,0,0
898,9,1,7,4,5,7,0
899,5,1,3,9,5,5,0
900,8,7,0,1,0,6,0
901,7,2,1,1,9,3,0
902,0,9,3,2,1,4,0
903,8,9,0,1,7,4,0
904,0,5,1,6,7,0,0
905,5,2,9,2,1,2,0
906,1,0,3,0,1,0,0
907,8,7,3,4,8,3,0
908,6,2,8,2,4,8,0
909,3,7,0,2,8,2,0
910,7,1,0,4,0,3,0
911,0,4,7,3,7,6,0
912,0,2,0,3,5,1,0
913,7,5,7,0,6,6,0
914,4,8,2,4,9,1,0
915,2,0,3,5,0,8,0
916,8,1,7,2,4,6,0
917,8,2,5,5,6,8,0
918,9,8,2,7,1,0,0
919,9,7,0,4,9,2,0
920,9,7,8,8,4,1,0
921,8,5,1,2,8,4,0
922,1,4,8,9,8,3,0
923,4,4,8,1,0,0,0
924,3,5,9,3,3,9,0
925,5,2,3,4,3,5,0
926,3,8,2,5,2,7,0
927,6,3,9,5,4,7,0
928,6,4,2,1,8,5,0
929,6,3,4,4,0,1,0
930,9,5,0,0,7,4,0
931,9,2,9,0,8,7,0
932,8,0,4,8,7,1,0
933,5,6,2,3,8,6,0
934,0,2,1,8,9,0,0
935,8,2,1,3,6,2,0
936,1,8,2,1,3,4,0
937,0,6,2,5,1,9,0
938,8,5,5,8,7,7,0
939,5,6,8,4,4,8,0
940,0,0,0,7,7,6,0
941,0,0,9,5,3,5,0
942,3,3,6,9,0,5,0
943,4,5,4,6,6,9,0
944,9,5,5,7,7,0,0
945,5,2,4,8,9,9,0
946,3,3,2,7,4,8,0
947,5,9,0,2,0,0,0
948,2,9,9,5,1,3,0
949,3,7,0,4,7,1,0
950,5,3,0,4,4,2,0
951,6,3,1,2,3,7,0
952,2,1,4,4,0,3,0
953,8,3,4,1,0,8,0
954,5,6,3,1,8,5,0
955,8,3,9,8,2,3,0
956,6,9,6,4,9,7,0
957,7,6,0,2,2,1,0
958,5,5,5,3,9,1,0
959,0,3,4,2,5,0,0
960,6,7,7,5,8,5,0
961,0,3,2,5,4,1,0
962,4,4,2,5,4,2,0
963,5,1,6,5,6,4,0
964,5,9,2,5,4,8,0
965,8,0,6,7,0,3,0
966,5,3,0,2,2,1,0
967,7,6,0,3,5,7,0
968,7,5,2,7,7,0,0
969,5,0,9,6,7,3,0
970,6,5,6,6,5,3,0
971,2,7,3,8,1,8,0
972,3,6,3,3,7,9,0
973,0,1,9,5,9,2,0
974,5,8,6,6,1,9,0
975,4,2,5,1,8,2,0
976,3,2,3,4,7,6,0
977,6,7,4,2,6,1,0
978,9,9,4,1,7,7,0
979,4,3,5,2,3,9,0
980,9,9,3,4,7,1,0
981,9,3,0,1,1,3,0
982,6,7,9,8,3,7,0
983,7,9,8,7,8,8,0
984,9,6,6,8,9,1,0
985,2,9,0,6,3,5,0
986,3,3,5,6,7,5,0
987,6,1,2,1,0,6,0
988,6,2,9,4,9,5,0
989,7,7,9,7,3,2,0
990,1,2,8,2,8,9,0
991,2,6,0,0,6,1,0
992,5,1,5,0,0,6,0
993,8,5,3,7,9,8,0
994,4,1,9,3,3,5,0
995,9,7,4,6,6,4,0
996,3,3,2,5,5,3,0
997,1,5,1,6,5,9,0
998,6,2,5,6,8,5,0
999,5,5,2,5,4,7,0
1000,6,3,9,5,2,9,0
1001,0,0,0,5,0,3,0
1002,5,2,2,3,5,0,0
1003,8,3,2,9,0,6,0
1004,6,1,9,7,3,0,0
1005,0,9,2,5,5,9,0
1006,0,8,6,1,9,2,0
1007,7,1,6,3,1,3,0
1008,0,3,7,4,0,0,0
1009,8,1,0,9,3,1,0
1010,7,8,2,9,9,4,0
1011,1,3,7,9,2,5,0
1012,6,7,4,5,9,3,0
1013,9,2,8,5,6,6,0
1014,6,1,6,3,8,0,0
1015,0,5,5,3,0,2,0
1016,5,4,6,9,8,2,0
1017,2,6,4,1,5,2,0
1018,6,4,2,2,8,4,0
1019,4,4,0,2,3,9,0
1020,7,1,5,6,8,3,0
1021,1,6,2,1,5,6,0
1022,8,1,8,2,8,7,0
1023,6,6,3,8,2,6,0
1024,5,8,5,7,8,4,0
1025,4,4,9,4,9,2,0
1026,5,0,4,6,9,0,0
1027,5,9,6,8,7,3,0
1028,6,9,2,9,3,8,0
1029,5,7,6,7,0,3,0
1030,4,8,2,4,8,0,0
1031,8,3,7,8,3,1,0
1032,1,4,8,2,2,0,0
1033,7,7,1,1,6,6,0
1034,5,0,6,3,0,1,0
1035,7,9,1,1,9,4,0
1036,7,6,6,9,0,1,0
1037,6,8,0,2,5,0,0
1038,6,1,0,5,7,1,0
1039,0,0,8,4,3,9,0
1040,5,6,0,2,0,3,0
1041,0,4,4,1,7,1,0
1042,9,1,9,1,4,1,0
1043,5,3,7,1,5,9,0
1044,3,4,8,5,7,2,0
1045,1,9,3,3,4,3,0
1046,8,1,5,8,0,9,0
1047,6,6,3,0,2,4,0
1048,2,4,2,2,4,9,0
1049,5,4,7,0,9,4,0
1050,9,2,5,3,8,7,0
1051,5,5,2,9,5,2,0
1052,9,9,9,5,1,6,0
1053,0,1,7,5,1,2,0
1054,5,6,2,7,5,6,0
1055,3,1,6,1,8,8,0
1056,6,4,2,6,1,0,0
1057,7,0,3,7,6,8,0
1058,6,1,9,9,0,1,0
1059,5,8,8,2,2,3,0
1060,2,0,6,3,1,2,0
1061,6,8,2,1,9,3,0
1062,4,1,8,9,4,7,0
1063,1,5,8,8,5,7,0
1064,6,6,8,9,7,4,0
1065,9,7,7,1,8,3,0
1066,1,0,3,6,7,1,0
1067,7,6,8,1,6,7,0
1068,4,2,7,0,9,5,0
1069,1,6,5,8,4,7,0
1070,7,8,7,2,6,9,0
1071,8,9,7,5,7,6,0
1072,1,3,3,9,4,8,0
1073,1,4,1,9,5,0,0
1074,5,9,7,5,5,7,0
1075,6,9,2,3,5,9,0
1076,4,8,3,4,6,2,0
1077,0,0,4,2,4,6,0
1078,3,3,5,1,1,6,0
1079,5,9,0,9,7,4,0
1080,8,5,9,3,9,4,0
1081,6,0,6,0,9,1,0
1082,5,7,6,7,0,2,0
1083,6,5,6,8,2,7,0
1084,8,0,6,3,1,6,0
1085,5,4,3,4,5,5,0
1086,9,5,9,6,4,4,0
1087,7,3,6,5,9,0,0
1088,4,4,6,3,5,7,0
1089,0,3,1,6,4,0,0
1090,8,8,9,5,3,8,0
1091,8,6,9,0,3,6,0
1092,2,3,7,9,0,5,0
1093,4,9,3,0,6,8,0
1094,4,7,7,4,9,2,0
1095,3,6,9,8,4,7,0
1096,8,8,4,7,0,9,0
1097,8,7,9,3,2,6,0
1098,7,1,6,2,8,9,0
1099,9,7,1,8,4,7,0
1100,8,9,2,9,8,7,0
1101,0,7,9,8,9,0,0
1102,1,2,6,9,1,0,0
1103,4,1,4,1,4,5,0
1104,4,9,9,1,5,7,0
1105,6,3,0,0,9,2,0
1106,7,9,3,9,1,7,0
1107,5,1,5,8,6,6,0
1108,4,1,3,8,5,2,0
1109,2,7,8,6,6,2,0
1110,1,4,1,1,5,8,0
1111,2,0,7,1,0,0,0
1112,9,4,1,8,6,4,0
1113,2,4,2,4,9,9,0
1114,4,9,5,8,6,7,0
1115,8,5,0,5,0,7,0
1116,2,0,3,7,3,1,0
1117,9,4,7,4,9,0,0
1118,0,1,5,7,0,4,0
1119,3,9,5,5,0,8,0
1120,0,2,1,1,9,2,0
1121,1,1,6,6,6,5,0
1122,1,6,1,3,8,4,0
1123,3,4,3,4,3,9,0
1124,6,1,2,5,3,8,0
1125,3,6,6,6,4,1,0
1126,7,8,6,8,9,6,0
1127,8,1,9,3,5,5,0
1128,3,2,4,0,9,0,0
1129,3,9,6,2,8,1,0
1130,6,0,7,1,7,3,0
1131,4,2,5,2,9,2,0
1132,3,3,6,6,3,1,0
1133,2,1,3,8,9,5,0
1134,3,9,7,4,6,7,0
1135,9,3,0,6,1,6,0
1136,5,3,2,5,4,1,0
1137,3,8,3,5,7,7,0
1138,6,2,1,4,6,5,0
1139,8,4,0,0,8,5,0
1140,6,9,8,9,9,7,0
1141,9,2,8,9,9,2,0
1142,3,8,6,7,6,0,0
1143,1,6,1,1,5,8,0
1144,8,9,9,6,5,7,0
1145,9,8,2,6,4,5,0
1146,9,0,5,1,5,9,0
1147,5,8,1,6,1,6,0
1148,6,6,8,5,0,9,0
1149,3,3,4,2,0,9,0
1150,0,1,6,6,8,0,0
1151,9,0,6,7,9,8,0
1152,0,7,2,5,4,6,0
1153,8,8,2,6,8,4,0
1154,6,3,7,9,8,2,0
1155,5,6,0,0,2,0,0
1156,7,8,5,6,0,6,0
1157,7,5,3,1,4,5,0
1158,3,2,1,8,4,7,0
1159,9,2,0,1,1,5,0
1160,6,3,4,0,0,1,0
1161,8,2,0,8,7,9,0
1162,0,2,5,5,8,7,0
1163,0,5,5,6,4,9,0
1164,9,7,4,7,7,1,0
1165,6,1,8,3,6,4,0
1166,7,5,1,6,8,9,0
1167,8,8,5,8,8,7,0
1168,8,2,5,0,3,2,0
1169,3,0,8,9,6,9,0
1170,1,6,4,7,8,6,0
1171,4,7,9,5,5,0,0
1172,0,3,1,8,6,5,0
1173,7,2,0,8,2,5,0
1174,6,8,6,0,2,4,0
1175,8,2,3,2,3,4,0
1176,4,0,8,5,4,1,0
1177,6,8,1,1,0,8,0
1178,1,8,9,3,2,5,0
1179,5,8,2,4,4,7,0
1180,5,0,4,8,5,1,0
1181,3,0,4,7,0,9,0
1182,4,0,9,4,6,8,0
1183,4,0,1,4,6,0,0
1184,1,7,2,0,1,2,0
1185,5,3,2,1,7,3,0
1186,3,4,3,0,8,3,0
1187,7,7,1,6,6,4,0
1188,9,5,9,5,3,4,0
1189,2,8,5,4,6,7,0
1190,1,1,1,1,8,5,0
1191,9,0,5,0,0,7,0
1192,5,6,2,1,9,5,0
1193,0,9,2,7,2,3,0
1194,2,6,3,8,5,6,0
1195,5,0,8,7,3,1,0
1196,5,5,7,0,1,8,0
1197,0,1,2,6,3,6,0
1198,1,8,9,6,5,9,0
1199,3,5,8,2,0,6,0
1200,2,3,9,5,7,4,0
1201,9,2,5,2,5,8,0
1202,3,6,3,5,4,4,0
1203,0,0,6,0,8,0,0
1204,2,9,5,8,0,3,0
1205,6,3,7,8,9,9,0
1206,6,0,6,2,3,8,0
1207,6,2,5,5,9,5,0
1208,1,0,8,7,3,4,0
1209,0,6,8,0,8,3,0
1210,3,0,8,3,8,3,0
1211,0,3,1,4,1,9,0
1212,7,0,9,0,2,6,0
1213,5,8,3,2,4,7,0
1214,6,9,7,4,2,5,0
1215,0,3,9,3,7,7,0
1216,9,4,2,6,3,4,0
1217,3,4,9,3,3,3,0
1218,8,6,2,6,3,3,0
1219,2,8,8,3,0,1,0
1220,3,8,3,2,6,2,0
1221,2,4,7,9,0,6,0
1222,7,2,6,8,2,8,0
1223,6,0,1,9,9,5,0
1224,7,9,7,2,6,5,0
1225,6,4,5,7,9,0,0
1226,8,7,0,7,1,3,0
1227,4,0,5,9,7,4,0
1228,6,9,0,4,0,6,0
1229,5,8,1,0,4,2,0
1230,6,3,0,6,5,8,0
1231,2,3,5,8,5,4,0
1232,6,8,4,6,4,5,0
1233,7,9,1,2,4,2,0
1234,7,8,4,3,7,0,0
1235,0,7,6,5,3,4,0
1236,4,9,9,9,3,2,0
1237,9,8,1,1,9,5,0
1238,3,8,4,8,9,2,0
1239,8,2,2,0,7,6,0
1240,3,2,7,7,5,6,0
1241,9,8,3,1,6,6,0
1242,0,9,6,5,3,3,0
1243,8,0,8,0,9,3,0
1244,7,8,7,4,4,4,0
1245,6,4,0,3,7,7,0
1246,8,8,2,5,7,2,0
1247,5,0,1,2,8,7,0
1248,8,9,4,2,2,3,0
1249,8,1,0,4,4,9,0
1250,4,7,0,4,5,1,0
1251,6,1,7,0,2,4,0
1252,8,1,6,1,3,6,0
1253,0,6,6,1,1,0,0
1254,7,3,3,4,8,2,0
1255,1,6,0,2,4,7,0
1256,6,2,3,3,9,7,0
1257,7,2,8,5,6,3,0
1258,0,1,4,2,9,5,0
1259,0,0,1,1,0,5,0
1260,3,8,5,7,7,8,0
1261,8,1,4,4,6,8,0
1262,3,0,0,8,3,6,0
1263,2,6,3,1,9,8,0
1264,2,4,6,1,6,3,0
1265,0,0,4,3,5,8,0
1266,6,3,3,5,2,9,0
1267,1,8,6,3,9,1,0
1268,6,6,5,5,1,3,0
1269,0,4,1,5,9,0,0
1270,6,1,1,4,6,7,0
1271,8,7,6,2,2,8,0
1272,5,8,3,2,2,5,0
1273,9,3,4,7,5,6,0
1274,6,0,1,4,5,8,0
1275,9,2,5,1,0,6,0
1276,3,3,7,2,3,8,0
1277,7,7,1,6,7,4,0
1278,6,9,2,6,8,3,0
1279,6,6,1,7,0,3,0
1280,5,5,9,1,1,8,0
1281,3,5,9,4,8,9,0
1282,8,8,1,3,6,5,0
1283,1,0,8,8,3,6,0
1284,0,9,4,8,7,3,0
1285,1,4,0,3,5,3,0
1286,4,3,0,6,3,4,0
1287,6,2,0,1,4,0,0
1288,0,3,3,4,0,7,0
1289,8,2,0,9,0,0,0
1290,6,7,3,4,4,1,0
1291,4,9,9,3,9,9,0
1292,7,2,1,0,7,5,0
1293,9,8,5,7,4,1,0
1294,2,5,5,0,5,4,0
1295,4,2,3,1,5,8,0
1296,7,6,5,8,0,4,0
1297,8,1,7,0,3,4,0
1298,8,2,1,8,4,7,0
1299,2,9,4,2,8,1,0
1300,0,7,6,5,6,0,0
1301,7,0,4,5,7,6,0
1302,0,1,3,2,9,2,0
1303,2,9,3,8,9,4,0
1304,2,7,3,4,5,0,0
1305,8,6,7,6,0,3,0
1306,1,1,4,6,3,7,0
1307,0,8,9,3,3,9,0
1308,6,0,2,4,5,3,0
1309,9,1,1,9,2,2,0
1310,9,9,3,5,9,4,0
1311,4,7,1,1,7,1,0
1312,2,3,4,1,1,9,0
1313,8,9,7,4,4,6,0
1314,5,7,7,5,7,1,0
1315,7,0,2,6,8,0,0
1316,6,1,3,3,5,3,0
1317,1,4,0,2,0,8,0
1318,1,4,0,4,3,9,0
1319,9,7,4,3,9,7,0
1320,0,5,1,2,5,9,0
1321,6,8,5,0,8,2,0
1322,7,7,5,2,4,0,0
1323,8,5,8,4,4,5,0
1324,1,4,0,0,6,4,0
1325,2,3,7,2,5,2,0
1326,6,9,8,5,8,7,0
1327,4,3,9,0,2,4,0
1328,6,2,7,3,7,6,0
1329,2,1,8,8,3,9,0
1330,6,9,5,2,0,1,0
1331,6,2,2,2,4,0,0
1332,2,4,5,7,1,2,0
1333,2,3,4,6,0,0,0
1334,9,4,9,1,6,5,0
1335,1,2,8,9,2,9,0
1336,6,5,0,2,5,9,0
1337,4,8,0,8,5,5,0
1338,8,1,7,5,4,8,0
1339,4,0,2,1,5,3,0
1340,0,0,3,9,1,6,0
1341,4,5,2,8,7,3,0
1342,6,0,7,6,2,8,0
1343,6,4,7,7,3,8,0
1344,2,7,2,9,5,1,0
1345,0,9,6,6,7,3,0
1346,9,7,5,8,7,4,0
1347,7,0,6,1,7,3,0
1348,4,4,7,6,5,8,0
1349,2,0,9,4,9,3,0
1350,4,0,9,5,1,2,0
1351,1,8,4,9,9,0,0
1352,4,8,3,6,4,8,0
1353,8,3,4,6,3,3,0
1354,2,4,6,8,8,2,0
1355,1,2,0,9,3,1,0
1356,9,3,9,8,2,3,0
1357,8,0,5,4,8,2,0
1358,3,7,1,8,5,5,0
1359,6,3,0,0,3,4,0
1360,3,7,0,5,3,4,0
1361,8,9,7,2,6,4,0
1362,5,6,1,3,8,8,0
1363,0,0,0,5,0,5,0
1364,7,9,7,1,4,9,0
1365,4,5,8,4,7,1,0
1366,8,9,8,3,5,2,0
1367,6,6,7,2,2,0,0
1368,4,9,7,6,4,8,0
1369,2,6,0,9,4,4,0
1370,6,1,9,5,2,7,0
1371,3,2,2,1,6,0,0
1372,9,5,6,6,4,5,0
1373,4,4,7,6,0,8,0
1374,4,0,5,3,6,9,0
1375,6,9,3,7,0,9,0
1376,4,3,6,1,1,0,0
1377,1,7,0,8,1,0,0
1378,2,3,3,9,2,4,0
1379,2,8,2,1,9,8,0
1380,9,1,5,2,2,1,0
1381,6,3,8,1,1,0,0
1382,6,7,1,6,3,6,0
1383,0,7,9,5,4,1,0
1384,0,3,8,8,2,4,0
1385,9,2,1,8,5,4,0
1386,9,3,7,0,9,2,0
1387,8,2,2,9,6,9,0
1388,3,1,9,4,4,4,0
1389,1,4,1,8,1,3,0
1390,5,8,0,8,4,7,0
1391,0,5,8,7,2,1,0
1392,8,8,8,2,7,8,0
1393,3,1,9,8,0,7,0
1394,6,5,5,9,6,8,0
1395,0,2,4,7,2,0,0
1396,5,0,2,7,2,1,0
1397,6,6,0,4,3,7,0
1398,3,5,7,4,0,4,0
1399,5,2,8,5,7,2,0
1400,4,8,9,8,1,9,0
1401,1,1,7,9,0,3,0
1402,0,7,3,4,5,9,0
1403,3,6,6,3,6,0,0
1404,0,8,0,1,1,9,0
1405,2,0,8,9,1,1,0
1406,6,2,2,0,7,0,0
1407,0,5,1,9,7,6,0
1408,3,7,5,5,5,4,0
1409,1,5,6,0,7,6,0
1410,4,1,5,8,8,2,0
1411,3,6,2,9,6,4,0
1412,7,5,8,7,3,3,0
1413,3,4,2,2,7,4,0
1414,1,7,4,9,6,5,0
1415,1,2,4,7,1,0,0
1416,6,0,5,2,0,7,0
1417,5,0,1,2,0,4,0
1418,7,6,7,9,9,1,0
1419,0,7,6,3,7,4,0
1420,8,5,2,8,8,0,0
1421,1,7,0,1,8,0,0
1422,3,6,1,1,6,8,0
1423,3,2,6,2,4,2,0
1424,6,3,1,6,5,1,0
1425,2,9,3,6,9,0,0
1426,8,0,7,8,1,7,0
1427,0,6,4,3,2,3,0
1428,5,4,4,8,4,4,0
1429,7,5,1,9,6,0,0
1430,2,2,4,9,3,6,0
1431,0,6,4,1,1,3,0
1432,9,4,8,5,3,1,0
1433,3,4,4,9,2,1,0
1434,2,2,4,4,5,6,0
1435,7,6,7,0,6,9,0
1436,5,5,8,1,6,9,0
1437,5,6,3,5,3,9,0
1438,9,5,9,7,7,8,0
1439,4,1,5,2,0,0,0
1440,8,2,4,1,2,3,0
1441,0,4,1,7,9,0,0
1442,7,1,9,9,7,2,0
1443,8,9,8,2,1,9,0
1444,5,4,8,1,4,1,0
1445,8,3,8,5,3,6,0
1446,9,4,3,1,6,6,0
1447,3,5,9,1,1,3,0
1448,9,6,1,5,7,9,0
1449,8,9,4,5,1,9,0
1450,4,2,1,6,5,9,0
1451,3,5,7,8,7,2,0
1452,3,7,8,9,0,5,0
1453,8,2,1,9,7,3,0
1454,8,9,8,6,7,9,0
1455,5,2,7,8,1,0,0
1456,3,3,8,1,9,1,0
1457,1,1,8,4,0,8,0
1458,2,3,5,6,6,6,0
1459,2,1,5,2,8,7,0
1460,8,0,1,1,6,8,0
1461,8,2,2,5,1,9,0
1462,4,4,9,8,1,0,0
1463,8,4,8,4,2,4,0
1464,1,6,4,8,6,2,0
1465,7,5,9,7,8,3,0
1466,8,6,7,2,7,1,0
1467,4,1,7,3,6,9,0
1468,1,5,6,0,7,8,0
1469,6,9,0,4,7,6,0
1470,8,1,5,1,2,1,0
1471,6,9,5,6,6,9,0
1472,7,5,1,8,9,6,0
1473,6,2,9,3,0,0,0
1474,2,8,3,3,6,4,0
1475,3,8,8,0,0,6,0
1476,5,4,9,9,3,9,0
1477,7,1,4,7,2,2,0
1478,4,7,4,6,9,2,0
1479,5,1,1,8,7,3,0
1480,0,7,8,8,7,9,0
1481,8,0,6,9,6,9,0
1482,1,1,4,1,0,5,0
1483,4,7,6,6,9,7,0
1484,1,7,8,3,9,9,0
1485,7,4,5,3,2,7,0
1486,3,2,4,6,2,7,0
1487,6,2,2,3,1,9,0
1488,0,8,2,0,9,8,0
1489,9,2,8,4,3,4,0
1490,8,8,2,7,6,8,0
1491,0,5,6,1,4,8,0
1492,8,7,7,8,0,0,0
1493,3,0,5,5,4,4,0
1494,5,0,1,6,8,9,0
1495,0,4,4,1,8,7,0
1496,8,1,0,3,3,9,0
1497,2,2,7,5,1,3,0
1498,4,6,4,7,8,9,0
1499,3,2,5,7,6,4,0
1500,8,7,3,5,1,2,0
1501,8,1,7,5,7,4,0
1502,1,8,3,5,9,6,0
1503,9,7,0,0,5,3,0
1504,2,8,1,8,0,4,0
1505,8,2,4,2,0,8,0
1506,0,4,3,5,5,7,0
1507,9,2,5,9,5,1,0
1508,9,5,7,1,3,5,0
1509,1,3,4,4,9,0,0
1510,3,3,2,7,1,6,0
1511,8,6,0,7,6,2,0
1512,8,6,0,6,6,9,0
1513,1,7,0,7,4,8,0
1514,2,7,7,6,9,4,0
1515,4,2,9,9,2,8,0
1516,0,3,9,7,2,9,0
1517,1,8,7,4,9,4,0
1518,8,2,9,4,5,4,0
1519,9,9,2,0,3,0,0
1520,9,1,2,9,2,1,0
1521,9,3,5,7,7,9,0
1522,0,9,8,7,5,2,0
1523,3,8,7,4,1,4,0
1524,4,8,4,8,4,1,0
1525,3,1,6,3,9,7,0
1526,6,3,2,7,7,4,0
1527,4,3,3,1,3,2,0
1528,9,7,8,3,3,6,0
1529,2,8,8,3,8,5,0
1530,5,0,9,9,9,8,0
1531,0,5,2,4,5,3,0
1532,2,1,5,4,8,8,0
1533,2,0,3,5,8,6,0
1534,8,4,2,8,7,0,0
1535,1,1,1,0,6,1,0
1536,6,4,7,0,9,2,0
1537,7,1,2,5,2,7,0
1538,0,7,9,8,8,5,0
1539,2,7,6,5,3,8,0
1540,0,1,4,2,2,4,0
1541,7,3,6,0,4,4,0
1542,3,4,6,9,9,0,0
1543,4,0,9,2,5,1,0
1544,2,6,5,6,6,9,0
1545,3,0,8,4,1,0,0
1546,5,7,7,4,3,3,0
1547,2,6,9,9,0,6,0
1548,4,4,9,4,9,1,0
1549,4,2,7,9,5,6,0
1550,8,3,5,1,1,2,0
1551,0,9,3,3,5,9,0
1552,5,9,3,4,1,5,0
1553,5,4,9,5,1,3,0
1554,5,2,3,2,7,8,0
1555,7,1,8,9,3,9,0
1556,5,9,1,4,8,3,0
1557,1,9,3,3,6,7,0
1558,5,0,2,0,2,6,0
1559,7,6,9,9,3,8,0
1560,8,1,0,8,3,1,0
1561,7,2,7,4,1,7,0
1562,8,7,5,6,7,0,0
1563,6,3,7,8,9,2,0
1564,2,6,7,7,8,3,0
1565,8,3,1,2,8,0,0
1566,1,7,1,9,6,2,0
1567,2,6,1,9,6,5,0
1568,7,1,8,5,2,1,0
1569,9,7,8,9,5,2,0
1570,7,3,3,0,2,7,0
1571,0,0,7,2,9,2,0
1572,1,9,4,9,7,2,0
1573,3,5,5,1,3,3,0
1574,5,9,6,9,9,7,0
1575,6,6,5,7,8,9,0
1576,6,3,0,5,9,5,0
1577,1,9,7,4,9,5,0
1578,9,1,3,3,3,9,0
1579,6,2,7,3,0,0,0
1580,6,4,1,4,1,7,0
1581,1,9,5,8,9,0,0
1582,0,7,6,2,0,8,0
1583,9,5,3,8,9,3,0
1584,9,9,6,2,0,8,0
1585,7,9,0,5,5,1,0
1586,6,2,4,1,5,1,0
1587,3,8,4,6,1,4,0
1588,0,4,0,9,2,2,0
1589,8,4,7,3,3,0,0
1590,2,1,8,6,7,7,0
1591,7,0,2,3,8,4,0
1592,1,9,2,4,8,9,0
1593,7,9,6,3,4,4,0
1594,0,2,2,4,1,3,0
1595,5,6,4,8,9,2,0
1596,4,6,3,5,3,9,0
1597,1,9,5,6,3,1,0
1598,9,9,5,3,5,5,0
1599,1,1,6,9,7,2,0
1600,3,1,5,8,0,1,0
1601,4,7,0,6,3,3,0
1602,9,0,4,6,9,0,0
1603,0,8,2,8,1,7,0
1604,8,7,9,0,2,8,0
1605,1,0,2,2,9,6,0
1606,6,0,9,4,4,7,0
1607,8,1,7,1,3,6,0
1608,9,8,0,3,1,6,0
1609,8,9,9,6,1,3,0
1610,2,3,8,3,1,2,0
1611,6,5,0,7,5,4,0
1612,5,7,9,7,9,9,0
1613,5,1,9,4,0,6,0
1614,0,9,4,2,7,9,0
1615,2,1,8,1,2,9,0
1616,3,2,8,2,9,4,0
1617,3,0,9,0,3,9,0
1618,9,9,2,1,6,2,0
1619,9,4,0,2,8,0,0
1620,2,4,4,6,4,5,0
1621,0,5,3,6,2,2,0
1622,2,7,7,3,1,4,0
1623,5,1,4,0,7,0,0
1624,9,2,7,3,1,9,0
1625,6,8,9,0,7,0,0
1626,4,2,4,0,6,5,0
1627,7,9,7,8,0,5,0
1628,1,1,2,9,5,0,0
1629,6,6,6,0,4,8,0
1630,7,0,3,9,5,0,0
1631,0,6,3,0,1,5,0
1632,2,8,8,9,0,5,0
1633,3,5,2,9,9,2,0
1634,8,7,2,2,9,3,0
1635,3,6,6,8,6,8,0
1636,9,6,3,2,5,7,0
1637,1,9,6,7,8,6,0
1638,4,4,8,1,5,0,0
1639,9,1,8,7,7,1,0
1640,8,7,0,9,9,1,0
1641,7,0,4,4,4,8,0
1642,9,0,8,4,7,2,0
1643,0,2,0,7,4,3,0
1644,4,7,0,0,8,6,0
1645,5,5,9,1,9,5,0
1646,8,3,5,1,9,0,0
1647,3,1,1,1,2,4,0
1648,5,9,0,2,1,6,0
1649,3,2,1,2,1,4,0
1650,9,4,2,5,8,1,0
1651,8,7,0,0,2,8,0
1652,4,8,1,2,9,5,0
1653,0,3,3,4,6,8,0
1654,4,5,4,8,2,3,0
1655,4,1,0,2,1,3,0
1656,6,3,9,1,2,9,0
1657,9,4,6,9,6,5,0
1658,1,6,5,1,8,8,0
1659,7,8,3,2,9,8,0
1660,0,3,5,1,8,0,0
1661,5,6,0,8,1,5,0
1662,8,5,0,0,7,6,0
1663,3,2,8,6,2,6,0
1664,7,0,9,6,8,0,0
1665,3,6,1,3,1,7,0
1666,6,1,8,1,0,6,0
1667,1,6,0,9,7,3,0
1668,3,1,6,2,0,6,0
1669,4,3,3,1,7,3,0
1670,2,7,9,5,6,4,0
1671,5,8,4,8,0,5,0
1672,1,6,4,6,1,1,0
1673,2,1,6,4,7,4,0
1674,9,1,2,8,1,1,0
1675,1,4,7,8,3,0,0
1676,8,2,9,7,5,5,0
1677,9,2,7,2,5,4,0
1678,6,4,2,4,6,7,0
1679,3,9,9,0,6,3,0
1680,6,9,1,4,9,3,0
1681,8,6,0,8,9,3,0
1682,3,1,9,6,6,3,0
1683,2,9,1,3,9,3,0
1684,8,7,2,2,5,4,0
1685,3,3,2,0,1,7,0
1686,8,9,0,0,3,6,0
1687,6,8,0,4,7,1,0
1688,6,8,5,4,8,7,0
1689,0,7,4,1,2,9,0
1690,5,4,3,0,0,3,0
1691,1,2,7,5,0,3,0
1692,3,0,2,3,1,3,0
1693,5,3,3,2,1,3,0
1694,5,6,9,1,3,2,0
1695,6,4,3,0,5,3,0
1696,1,2,1,1,2,8,0
1697,3,5,0,4,3,1,0
1698,7,0,2,1,7,0,0
